"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","leukocyte differentiation","GO:0002521","2.501522248875735e-19","18.60179563008979","632","150","36","21017","ATM,TP53,MSH2,ERBB2,CDKN2A,CTNNB1,STK11,BRAF,RB1,MYC,KIT,NF1,CASP8,SMARCA4,TSC1,TGFBR2,BAP1,SRC,ARID1A,MEN1,NTRK1,FANCD2,EP300,GATA3,PBRM1,FANCA,STAT3,MTOR,FBXW7,PIK3R1,IL2,VEGFA,BCL2,PRKDC,TGFB1,ITGB1"
"GO:BP","negative regulation of cell differentiation","GO:0045596","2.824764964201681e-19","18.549017682002678","680","150","37","21017","PTEN,TP53,CDH1,ERBB2,EGFR,KRAS,CDKN2A,CTNNB1,CCND1,SMAD4,PTCH1,CDC73,RB1,MYC,FLCN,AXIN2,NF1,SMARCA4,MEN1,DICER1,CDKN2B,BMPR1A,GATA3,CTNNA1,STAT3,FBXW7,SMO,PIK3R1,IL2,CDK12,NOTCH1,VEGFA,TP63,FOXA1,GREM1,TGFB1,ITGB1"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","2.8783732445843737e-19","18.540852890888246","1153","150","46","21017","BRCA1,ATM,BRIP1,TP53,CDH1,MET,EGFR,PIK3CA,ESR1,AKT1,APC,RET,CTNNB1,SMAD4,PTCH1,CDC73,HRAS,RB1,FGFR2,AXIN2,AR,RAD51,HNF1A,CDK4,FANCC,SMARCA4,MDM2,BLM,SRC,TSC2,EP300,ALK,ABCC1,JUN,CTNNA1,STAT3,MTOR,SMO,PIK3R1,CDK2,WT1,PDGFRA,HIF1A,SHC1,PRKDC,TGFB1"
"GO:BP","morphogenesis of a branching structure","GO:0001763","3.500287935751232e-19","18.455896228859878","206","150","24","21017","MET,ESR1,KRAS,CTNNB1,SMAD4,PTCH1,MYC,FGFR2,AR,FGFR1,TGFBR2,SRC,PGR,SMO,NOTCH1,WT1,VEGFA,BCL2,HNF1B,TP63,FOXA1,GREM1,EGF,TGFB1"
"GO:BP","branching morphogenesis of an epithelial tube","GO:0048754","3.5138999799104127e-19","18.454210604477375","157","150","22","21017","MET,ESR1,KRAS,CTNNB1,SMAD4,PTCH1,MYC,FGFR2,AR,TGFBR2,SRC,PGR,SMO,NOTCH1,WT1,VEGFA,BCL2,HNF1B,FOXA1,GREM1,EGF,TGFB1"
"GO:BP","peptidyl-amino acid modification","GO:0018193","5.745324398670469e-19","18.240685444682388","742","150","38","21017","PTEN,ATM,TP53,ERBB2,EGFR,AKT1,RET,CDKN2A,CTNNB1,STK11,BRAF,FGFR2,KIT,FGFR3,HNF1A,FGFR1,MDM2,SRC,NTRK1,EP300,ERBB4,ALK,ATR,MTOR,FBXW7,CHEK1,NTRK3,CDK2,IL2,VEGFA,BCL2,PDGFRA,CREBBP,NTRK2,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","cellular response to environmental stimulus","GO:0104004","7.034732417175815e-19","18.152752417341407","333","150","28","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BARD1,TP53,EGFR,PIK3CA,STK11,HRAS,MYC,RAD51,CASP8,POLD1,MDM2,BLM,EP300,GATA3,ATR,MTOR,FBXW7,CDKN1A,CHEK1,PIK3R1,CREBBP,MAP3K1,TGFB1"
"GO:BP","cellular response to abiotic stimulus","GO:0071214","7.034732417175815e-19","18.152752417341407","333","150","28","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BARD1,TP53,EGFR,PIK3CA,STK11,HRAS,MYC,RAD51,CASP8,POLD1,MDM2,BLM,EP300,GATA3,ATR,MTOR,FBXW7,CDKN1A,CHEK1,PIK3R1,CREBBP,MAP3K1,TGFB1"
"GO:BP","cell surface receptor protein tyrosine kinase signaling pathway","GO:0007169","1.3566039173726305e-18","17.867546933186624","619","150","35","21017","ERBB2,MET,EGFR,PIK3CA,AKT1,APC,RET,CTNNB1,BRAF,HRAS,FGFR2,KIT,AR,FGFR3,FGFR1,SRC,TSC2,ERBB3,NTRK1,ERCC2,ERBB4,GATA3,ALK,STAT3,PIK3R1,NTRK3,MAP2K1,VEGFA,PDGFRA,HIF1A,NTRK2,SHC1,EGF,TGFB1,ITGB1"
"GO:BP","response to growth factor","GO:0070848","1.4300224370498996e-18","17.84465714840171","713","150","37","21017","TP53,ERBB2,EGFR,PIK3CA,AKT1,CTNNB1,STK11,BRAF,SMAD4,MYC,FLCN,FGFR2,FGFR3,FGFR1,MDM2,TGFBR2,SRC,MEN1,NTRK1,CDKN2B,EP300,BMPR1A,ERBB4,GATA3,JUN,STAT3,NTRK3,NOTCH1,VEGFA,PDGFRA,CREBBP,HIF1A,NTRK2,SHC1,GREM1,TGFB1,ITGB1"
"GO:BP","regulation of RNA metabolic process","GO:0051252","1.6331384353897235e-18","17.786977000090257","3709","150","78","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,BARD1,TP53,CDH1,MLH1,ERBB2,MET,EGFR,ESR1,AKT1,RET,CDKN2A,CTNNB1,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,AXIN2,KIT,AR,HNF1A,CDK4,FGFR1,SMARCA4,MDM2,BAP1,BLM,ARID1A,MEN1,PPM1D,DICER1,NTRK1,EP300,BMPR1A,ERBB4,GATA3,ALK,PGR,PBRM1,JUN,STAT3,MTOR,CDKN1B,SMO,PIK3R1,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","mitotic DNA damage checkpoint signaling","GO:0044773","1.7064931623821972e-18","17.767895447523422","87","150","18","21017","BRCA1,ATM,CHEK2,TP53,MSH2,CCND1,NBN,MRE11,MDM2,BLM,FANCD2,CDKN1B,CDKN1A,CHEK1,MUC1,CDK2,ABRAXAS1,PRKDC"
"GO:BP","regulation of DNA-templated transcription","GO:0006355","1.898983544721216e-18","17.721478798542464","3435","150","75","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,ERBB2,MET,EGFR,ESR1,AKT1,RET,CDKN2A,CTNNB1,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,KIT,AR,HNF1A,CDK4,FGFR1,SMARCA4,MDM2,BAP1,BLM,ARID1A,MEN1,PPM1D,DICER1,NTRK1,EP300,BMPR1A,ERBB4,GATA3,ALK,PGR,PBRM1,JUN,STAT3,MTOR,CDKN1B,SMO,PIK3R1,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","regulation of gene expression","GO:0010468","2.1202042253510895e-18","17.673622304320656","5515","150","95","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,MSH2,MLH1,PMS2,ERBB2,MET,EGFR,PIK3CA,ESR1,KRAS,AKT1,RET,CDKN2A,CTNNB1,BRAF,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,AXIN2,KIT,AR,NF1,HNF1A,CASP8,CDK4,FGFR1,SMARCA4,TSC1,MDM2,TGFBR2,BAP1,BLM,SRC,ARID1A,MEN1,PPM1D,ERBB3,DICER1,NTRK1,EP300,BMPR1A,ERBB4,GATA3,ALK,PGR,PBRM1,JUN,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,SMO,CHEK1,PIK3R1,NTRK3,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,BCL2,PDGFRA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,NTRK2,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","regulation of macromolecule biosynthetic process","GO:0010556","2.1896132342272026e-18","17.659632590673528","5633","150","96","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,MSH2,MLH1,PMS2,ERBB2,MET,EGFR,PIK3CA,ESR1,KRAS,AKT1,RET,CDKN2A,CTNNB1,BRAF,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,AXIN2,KIT,AR,NF1,HNF1A,CASP8,CDK4,FGFR1,SMARCA4,TSC1,MDM2,TGFBR2,BAP1,BLM,SRC,ARID1A,MEN1,PPM1D,ERBB3,DICER1,NTRK1,EP300,BMPR1A,ERBB4,GATA3,ALK,ATR,PGR,PBRM1,JUN,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,SMO,CHEK1,PIK3R1,NTRK3,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,BCL2,PDGFRA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,NTRK2,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","intrinsic apoptotic signaling pathway","GO:0097193","2.504562605474216e-18","17.601268107966415","315","150","27","21017","BRCA1,BRCA2,ATM,CHEK2,TP53,MSH6,MSH2,MLH1,AKT1,CTNNB1,STK11,NBN,HRAS,MYC,FLCN,MDM2,SRC,EP300,ERCC2,FBXW7,CDKN1A,PIK3R1,MUC1,BCL2,TP63,HIF1A,PRKDC"
"GO:BP","regulation of RNA biosynthetic process","GO:2001141","2.6639829518138214e-18","17.574468558764828","3454","150","75","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,ERBB2,MET,EGFR,ESR1,AKT1,RET,CDKN2A,CTNNB1,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,KIT,AR,HNF1A,CDK4,FGFR1,SMARCA4,MDM2,BAP1,BLM,ARID1A,MEN1,PPM1D,DICER1,NTRK1,EP300,BMPR1A,ERBB4,GATA3,ALK,PGR,PBRM1,JUN,STAT3,MTOR,CDKN1B,SMO,PIK3R1,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","miRNA metabolic process","GO:0010586","2.711840046642208e-18","17.56673593018451","107","150","19","21017","TP53,EGFR,ESR1,SMAD4,TERT,HRAS,MYC,AR,SMARCA4,DICER1,BMPR1A,GATA3,JUN,STAT3,WT1,VEGFA,HIF1A,FOXA1,TGFB1"
"GO:BP","positive regulation of DNA metabolic process","GO:0051054","2.7958086726529276e-18","17.553492552259033","284","150","26","21017","BRCA1,ATM,MSH2,MLH1,PMS2,EGFR,AKT1,CTNNB1,NBN,RAD50,RAD51,FGFR1,SMARCA4,MRE11,ARID1A,ERCC2,ATR,PBRM1,CDKN1B,CDKN1A,CDK2,IL2,VEGFA,ABRAXAS1,PRKDC,TGFB1"
"GO:BP","cellular response to growth factor stimulus","GO:0071363","3.1868848730391782e-18","17.496633625232544","682","150","36","21017","TP53,ERBB2,EGFR,PIK3CA,AKT1,CTNNB1,STK11,BRAF,SMAD4,FLCN,FGFR2,FGFR3,FGFR1,MDM2,TGFBR2,SRC,MEN1,NTRK1,CDKN2B,EP300,BMPR1A,ERBB4,GATA3,JUN,STAT3,NTRK3,NOTCH1,VEGFA,PDGFRA,CREBBP,HIF1A,NTRK2,SHC1,GREM1,TGFB1,ITGB1"
"GO:BP","DNA-templated transcription","GO:0006351","3.2571357641517637e-18","17.487164138766072","3559","150","76","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,ERBB2,MET,EGFR,ESR1,AKT1,RET,CDKN2A,CTNNB1,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,KIT,AR,HNF1A,CDK4,FGFR1,SMARCA4,MDM2,BAP1,BLM,ARID1A,MEN1,PPM1D,DICER1,NTRK1,EP300,ERCC2,BMPR1A,ERBB4,GATA3,ALK,PGR,PBRM1,JUN,STAT3,MTOR,CDKN1B,SMO,PIK3R1,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","regulation of biosynthetic process","GO:0009889","4.029850053831975e-18","17.39471111316531","5795","150","97","21017","BRCA1,BRCA2,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,MSH2,MLH1,PMS2,ERBB2,MET,EGFR,PIK3CA,ESR1,KRAS,AKT1,RET,CDKN2A,CTNNB1,STK11,BRAF,CCND1,SMAD4,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MYC,FLCN,FGFR2,AXIN2,KIT,AR,NF1,HNF1A,CASP8,CDK4,FGFR1,SMARCA4,TSC1,MDM2,TGFBR2,BAP1,BLM,SRC,ARID1A,MEN1,PPM1D,ERBB3,DICER1,NTRK1,EP300,BMPR1A,ERBB4,GATA3,ALK,ATR,PGR,PBRM1,JUN,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,SMO,CHEK1,PIK3R1,NTRK3,MUC1,CDK2,IL2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,BCL2,PDGFRA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,NTRK2,FOXA1,SHC1,PRKDC,GREM1,EGF,TGFB1"
"GO:BP","mitotic DNA integrity checkpoint signaling","GO:0044774","4.091217204873306e-18","17.388147462967076","91","150","18","21017","BRCA1,ATM,CHEK2,TP53,MSH2,CCND1,NBN,MRE11,MDM2,BLM,FANCD2,CDKN1B,CDKN1A,CHEK1,MUC1,CDK2,ABRAXAS1,PRKDC"
"GO:BP","regulation of miRNA metabolic process","GO:2000628","4.091217204873306e-18","17.388147462967076","91","150","18","21017","TP53,EGFR,ESR1,SMAD4,TERT,HRAS,MYC,AR,SMARCA4,BMPR1A,GATA3,JUN,STAT3,WT1,VEGFA,HIF1A,FOXA1,TGFB1"
"GO:BP","regulation of miRNA transcription","GO:1902893","5.674802181506898e-18","17.246049272985474","76","150","17","21017","TP53,EGFR,ESR1,SMAD4,TERT,MYC,AR,SMARCA4,BMPR1A,GATA3,JUN,STAT3,WT1,VEGFA,HIF1A,FOXA1,TGFB1"
"GO:BP","response to hormone","GO:0009725","7.075857827701648e-18","17.150220901774887","902","150","40","21017","BRCA1,BRIP1,EGFR,PIK3CA,ESR1,AKT1,APC,STK11,BRAF,CCND1,HRAS,RB1,AXIN2,AR,SMARCA4,TSC1,MDM2,SRC,ARID1A,TSC2,EP300,GATA3,PGR,KRT19,MT-CYB,CTNNA1,STAT3,MTOR,CDKN1B,CDKN1A,PIK3R1,NOTCH1,WT1,BCL2,KMT2D,TP63,FOXA1,SHC1,PRKDC,TGFB1"
"GO:BP","miRNA transcription","GO:0061614","7.23903451923777e-18","17.140319352439278","77","150","17","21017","TP53,EGFR,ESR1,SMAD4,TERT,MYC,AR,SMARCA4,BMPR1A,GATA3,JUN,STAT3,WT1,VEGFA,HIF1A,FOXA1,TGFB1"
"GO:BP","signal transduction by p53 class mediator","GO:0072331","9.767407274703658e-18","17.010220702987812","182","150","22","21017","BRCA2,ATM,CHEK2,TP53,MSH2,AKT1,CDKN2A,STK11,NBN,MYC,MDM2,PPM1D,EP300,ERCC2,ATR,MTOR,CDKN1B,CDKN1A,CHEK1,MUC1,BCL2,TP63"
"GO:BP","epithelial tube morphogenesis","GO:0060562","1.2628023356165515e-17","16.898664623529548","335","150","27","21017","MET,ESR1,KRAS,RET,CTNNB1,SMAD4,PTCH1,MYC,FGFR2,AR,TSC1,TGFBR2,SRC,TSC2,GATA3,PGR,SMO,NOTCH1,WT1,VEGFA,BCL2,HNF1B,HIF1A,FOXA1,GREM1,EGF,TGFB1"
"GO:BP","mononuclear cell differentiation","GO:1903131","1.3141420872699983e-17","16.88135767558201","529","150","32","21017","ATM,TP53,MSH2,ERBB2,CDKN2A,CTNNB1,STK11,BRAF,RB1,MYC,KIT,CASP8,SMARCA4,TSC1,TGFBR2,ARID1A,MEN1,NTRK1,FANCD2,EP300,GATA3,PBRM1,FANCA,STAT3,MTOR,PIK3R1,IL2,VEGFA,BCL2,PRKDC,TGFB1,ITGB1"
"GO:BP","protein autophosphorylation","GO:0046777","1.5854189528934544e-17","16.799855954337495","186","150","22","21017","ATM,CHEK2,EGFR,AKT1,STK11,NBN,RAD50,FGFR2,KIT,FGFR1,MRE11,SRC,NTRK1,ERBB4,ALK,ATR,MTOR,CDK12,VEGFA,PDGFRA,NTRK2,GREM1"
"GO:BP","positive regulation of miRNA metabolic process","GO:2000630","2.0984686678180897e-17","16.678097510843862","66","150","16","21017","TP53,EGFR,SMAD4,TERT,HRAS,MYC,AR,SMARCA4,BMPR1A,GATA3,JUN,STAT3,WT1,HIF1A,FOXA1,TGFB1"
"GO:BP","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0051896","3.6368851062930785e-17","16.43927041862939","250","150","24","21017","PTEN,EGFR,PIK3CA,RET,STK11,FLCN,KIT,FGFR3,HNF1A,FGFR1,SRC,TSC2,ERBB3,NTRK1,ERBB4,GATA3,MTOR,NTRK3,VEGFA,PDGFRA,NTRK2,EGF,TGFB1,ITGB1"
"GO:BP","lymphocyte activation","GO:0046649","4.048376355127645e-17","16.392719120338842","787","150","37","21017","ATM,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,PIK3CA,AKT1,CDKN2A,CTNNB1,STK11,BRAF,NBN,KIT,CASP8,SMARCA4,TSC1,TGFBR2,SRC,ARID1A,MEN1,NTRK1,FANCD2,EP300,GATA3,PBRM1,FANCA,STAT3,MTOR,CDKN1A,PIK3R1,IL2,BCL2,PRKDC,TGFB1,ITGB1"
"GO:BP","response to light stimulus","GO:0009416","5.357874684386684e-17","16.271007448345543","319","150","26","21017","BRCA2,TP53,MSH6,MSH2,EGFR,KRAS,AKT1,STK11,BRAF,CCND1,MYC,KIT,NF1,POLD1,MDM2,MEN1,EP300,ERCC2,ATR,FBXW7,CDKN1A,PIK3R1,BCL2,CREBBP,HIF1A,ITGB1"
"GO:BP","response to organic cyclic compound","GO:0014070","7.781768553377602e-17","16.10892169019711","909","150","39","21017","BRCA1,CDH1,EGFR,PIK3CA,ESR1,CTNNB1,BRAF,PTCH1,AXIN2,AR,RAD51,HNF1A,CASP8,CDK4,SMARCA4,MDM2,TGFBR2,BLM,SRC,ARID1A,CDKN2B,EP300,ALK,PGR,MT-CYB,CTNNA1,STAT3,CDKN1B,CDKN1A,SMO,CHEK1,IL2,WT1,BCL2,CYP19A1,KMT2D,TP63,FOXA1,TGFB1"
"GO:BP","sex differentiation","GO:0007548","8.416168125550178e-17","16.074885597421634","291","150","25","21017","BRCA2,ATM,BRIP1,MSH2,ESR1,CTNNB1,SMAD4,KIT,AR,SRC,NTRK1,BMPR1A,GATA3,PGR,FANCA,CTNNA1,NOTCH1,WT1,CYP17A1,VEGFA,BCL2,PDGFRA,CYP19A1,HNF1B,TP63"
"GO:BP","positive regulation of miRNA transcription","GO:1902895","8.826503335399635e-17","16.054211310340705","57","150","15","21017","TP53,EGFR,SMAD4,TERT,MYC,AR,SMARCA4,BMPR1A,GATA3,JUN,STAT3,WT1,HIF1A,FOXA1,TGFB1"
"GO:BP","negative regulation of G1/S transition of mitotic cell cycle","GO:2000134","1.2397775462081601e-16","15.90665623348388","73","150","16","21017","PTEN,ATM,CHEK2,TP53,APC,CCND1,CDC73,RB1,MDM2,CDKN2B,CDKN1B,CDKN1A,MUC1,CDK2,BCL2,PRKDC"
"GO:BP","positive regulation of catalytic activity","GO:0043085","1.3699635779338523e-16","15.863290978911195","618","150","33","21017","PTEN,MSH6,MSH2,ERBB2,EGFR,AKT1,STK11,CCND1,NBN,RAD50,TERT,HRAS,FGFR2,FGFR3,NF1,CASP8,FGFR1,TSC1,MRE11,MSH3,TGFBR2,SRC,TSC2,NTRK1,STAT3,FBXW7,CDKN1A,NTRK3,MAP2K1,VEGFA,HIF1A,EGF,ITGB1"
"GO:BP","cell activation","GO:0001775","1.4858345513855714e-16","15.828029546847716","1098","150","42","21017","ATM,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,PIK3CA,AKT1,CDKN2A,CTNNB1,STK11,BRAF,NBN,SMAD4,KIT,CASP8,SMARCA4,TSC1,MDM2,TGFBR2,SRC,ARID1A,MEN1,NTRK1,FANCD2,EP300,GATA3,PBRM1,FANCA,STAT3,MTOR,CDKN1A,SMO,PIK3R1,IL2,BCL2,PDGFRA,PRKDC,TGFB1,ITGB1"
"GO:BP","response to UV","GO:0009411","1.5134699940139433e-16","15.820026184924354","154","150","20","21017","BRCA2,TP53,MSH6,MSH2,EGFR,AKT1,STK11,CCND1,MYC,POLD1,MDM2,MEN1,EP300,ERCC2,ATR,FBXW7,CDKN1A,PIK3R1,BCL2,CREBBP"
"GO:BP","cellular response to radiation","GO:0071478","1.6998282036167634e-16","15.769594969204924","180","150","21","21017","BRCA1,BRCA2,ATM,CHEK2,BARD1,TP53,STK11,HRAS,MYC,RAD51,POLD1,MDM2,BLM,EP300,GATA3,ATR,FBXW7,CDKN1A,PIK3R1,CREBBP,TGFB1"
"GO:BP","sexual reproduction","GO:0019953","1.7577283181849745e-16","15.755048250440367","1103","150","42","21017","BRCA2,PTEN,ATM,BRIP1,MSH6,MSH2,MLH1,PIK3CA,AKT1,RAD51D,CTNNB1,RAD51C,STK11,NBN,SMAD4,RAD50,PTCH1,RB1,KIT,AR,RAD51,FANCC,MRE11,SRC,RAD54L,FANCD2,FANCM,PGR,FANCA,STAT3,MTOR,RAD51B,CDK2,CCNE1,NOTCH1,WT1,BCL2,XRCC2,KMT2D,TP63,TGFB1,ITGB1"
"GO:BP","regulation of response to stress","GO:0080134","1.9061460438938775e-16","15.719843827922563","1354","150","46","21017","BRCA1,BRCA2,PTEN,ATM,BARD1,TP53,EGFR,ESR1,AKT1,CDKN2A,BRAF,HRAS,RB1,VHL,MYC,AXIN2,RAD51,CASP8,SMARCA4,MDM2,BAP1,SRC,ARID1A,FANCD2,EP300,GATA3,ABCC1,ATR,PBRM1,FANCA,STAT3,MTOR,FBXW7,CHEK1,PIK3R1,MUC1,IL2,MAP2K1,BCL2,PDGFRA,CYP19A1,CREBBP,ABRAXAS1,PRKDC,TGFB1,ITGB1"
"GO:BP","regulation of cell migration","GO:0030334","2.325689437708735e-16","15.633448279501948","938","150","39","21017","PTEN,ATM,CDH1,MET,EGFR,AKT1,APC,RET,BRAF,TERT,HRAS,FLCN,KIT,NF1,CASP8,FGFR1,MDM2,TGFBR2,SRC,BMPR1A,ERBB4,GATA3,STAT3,MTOR,FBXW7,CDKN1B,SMO,PIK3R1,NTRK3,NOTCH1,VEGFA,BCL2,PDGFRA,CYP19A1,HIF1A,GREM1,EGF,TGFB1,ITGB1"
"GO:BP","locomotion","GO:0040011","2.6697642058196666e-16","15.573527093928844","1238","150","44","21017","PTEN,ATM,CDH1,MET,EGFR,AKT1,APC,RET,BRAF,TERT,HRAS,FLCN,KIT,NF1,CASP8,FGFR1,MDM2,TGFBR2,SRC,TSC2,EP300,BMPR1A,ERBB4,GATA3,ABCC1,CTNNA1,STAT3,MTOR,FBXW7,CDKN1B,SMO,PIK3R1,NTRK3,NOTCH1,MAP2K1,VEGFA,BCL2,PDGFRA,CYP19A1,HIF1A,GREM1,EGF,TGFB1,ITGB1"
"GO:BP","regulation of cell motility","GO:2000145","2.8325211633018025e-16","15.547826836602834","1000","150","40","21017","PTEN,ATM,CDH1,MET,EGFR,AKT1,APC,RET,BRAF,TERT,HRAS,FLCN,KIT,NF1,CASP8,FGFR1,MDM2,TGFBR2,SRC,BMPR1A,ERBB4,GATA3,CTNNA1,STAT3,MTOR,FBXW7,CDKN1B,SMO,PIK3R1,NTRK3,NOTCH1,VEGFA,BCL2,PDGFRA,CYP19A1,HIF1A,GREM1,EGF,TGFB1,ITGB1"
"GO:BP","response to oxygen levels","GO:0070482","3.834667314753306e-16","15.416272308281926","345","150","26","21017","ATM,BRIP1,TP53,AKT1,SMAD4,TERT,VHL,MYC,FGFR2,NF1,TSC1,MDM2,SRC,EP300,ERCC2,SDHD,MT-CYB,MTOR,CDKN1B,CDKN1A,NOTCH1,VEGFA,BCL2,CREBBP,HIF1A,TGFB1"
"GO:BP","negative regulation of cell cycle G1/S phase transition","GO:1902807","4.891608920304051e-16","15.310548271697726","79","150","16","21017","PTEN,ATM,CHEK2,TP53,APC,CCND1,CDC73,RB1,MDM2,CDKN2B,CDKN1B,CDKN1A,MUC1,CDK2,BCL2,PRKDC"
"GO:BP","positive regulation of transcription by RNA polymerase II","GO:0045944","5.397418897590881e-16","15.267813874717376","1261","150","44","21017","BRCA1,ATM,TP53,MET,EGFR,ESR1,AKT1,CDKN2A,CTNNB1,SMAD4,EPCAM,CDC73,HRAS,RB1,MYC,FLCN,FGFR2,AR,HNF1A,SMARCA4,MEN1,EP300,BMPR1A,GATA3,PGR,JUN,STAT3,SMO,PIK3R1,MUC1,IL2,CDK12,NOTCH1,WT1,VEGFA,HNF1B,CREBBP,KMT2D,TP63,HIF1A,FOXA1,PRKDC,GREM1,TGFB1"
"GO:BP","regulation of kinase activity","GO:0043549","6.03616644665136e-16","15.219238793106925","469","150","29","21017","PTEN,ERBB2,EGFR,AKT1,APC,CDKN2A,STK11,CCND1,NBN,RAD50,HRAS,RB1,NF1,FGFR1,MRE11,TGFBR2,BLM,SRC,MEN1,TSC2,CDKN2B,FBXW7,CDKN1B,CDKN1A,NTRK3,CDK12,MAP2K1,VEGFA,EGF"
"GO:BP","response to decreased oxygen levels","GO:0036293","6.229210835471763e-16","15.205566969634384","316","150","25","21017","ATM,BRIP1,TP53,AKT1,SMAD4,TERT,VHL,MYC,FGFR2,NF1,TSC1,MDM2,SRC,EP300,ERCC2,SDHD,MT-CYB,MTOR,CDKN1B,NOTCH1,VEGFA,BCL2,CREBBP,HIF1A,TGFB1"
"GO:BP","mesenchyme development","GO:0060485","6.229210835471763e-16","15.205566969634384","316","150","25","21017","PTEN,APC,RET,CTNNB1,SMAD4,MYC,FGFR2,AXIN2,HNF1A,FGFR1,MDM2,TGFBR2,ERBB3,BMPR1A,ERBB4,GATA3,MTOR,SMO,NOTCH1,WT1,BCL2,HIF1A,FOXA1,GREM1,TGFB1"
"GO:BP","neurogenesis","GO:0022008","7.303088646393009e-16","15.136493427770754","1746","150","51","21017","PTEN,TP53,CDH1,ERBB2,MET,EGFR,KRAS,AKT1,RET,CTNNB1,STK11,BRAF,CCND1,NBN,SMAD4,PTCH1,HRAS,RB1,FGFR2,KIT,NF1,FGFR1,MDM2,ERBB3,DICER1,NTRK1,CDKN2B,TUG1,EP300,ERCC2,BMPR1A,ERBB4,GATA3,ALK,PBRM1,CTNNA1,STAT3,MTOR,SMO,NTRK3,IL2,NOTCH1,MAP2K1,VEGFA,BCL2,XRCC2,HIF1A,NTRK2,FOXA1,TGFB1,ITGB1"
"GO:BP","response to gamma radiation","GO:0010332","8.228611331786411e-16","15.084673450550621","51","150","14","21017","BRCA2,ATM,CHEK2,TP53,HRAS,MYC,MDM2,MEN1,FANCD2,ATR,CDKN1A,BCL2,XRCC2,PRKDC"
